ws-2,ws-1,ws,ws+1,wd-2,wd-1,wd,wd+1,hour_from_06,week,month,production
5.18,4.75,4.56,4.71,278.62,290.2,307.15,323.61,2,32,8,0.583
4.75,4.56,4.71,4.92,290.2,307.15,323.61,334.32,1,32,8,0.366
4.56,4.71,4.92,4.78,307.15,323.61,334.32,338.55,0,32,8,0.474
4.71,4.92,4.78,4.46,323.61,334.32,338.55,339.55,1,32,8,0.375
4.92,4.78,4.46,4.31,334.32,338.55,339.55,340.89,2,32,8,0.336
4.78,4.46,4.31,4.62,338.55,339.55,340.89,344.99,3,32,8,0.237
4.46,4.31,4.62,5.27,339.55,340.89,344.99,349.65,4,32,8,0.208
4.31,4.62,5.27,5.98,340.89,344.99,349.65,353,5,32,8,0.336
4.62,5.27,5.98,5.7,344.99,349.65,353,3.44,6,32,8,0.247
5.27,5.98,5.7,6.23,349.65,353,3.44,11.65,7,32,8,0.415
5.98,5.7,6.23,6.34,353,3.44,11.65,14.89,8,32,8,0.415
5.7,6.23,6.34,6.1,3.44,11.65,14.89,15.4,9,32,8,0.395
6.23,6.34,6.1,5.65,11.65,14.89,15.4,14.72,10,32,8,0.247
6.34,6.1,5.65,5.16,14.89,15.4,14.72,14.59,11,32,8,0.208
6.1,5.65,5.16,4.77,15.4,14.72,14.59,16.7,12,32,8,0.188
5.65,5.16,4.77,4.48,14.72,14.59,16.7,20.24,11,32,8,0.237
5.16,4.77,4.48,4.22,14.59,16.7,20.24,23.32,10,32,8,0.208
4.77,4.48,4.22,3.92,16.7,20.24,23.32,24.38,9,32,8,0.079
4.48,4.22,3.92,3.58,20.24,23.32,24.38,24.17,8,32,8,0.059
4.22,3.92,3.58,3.27,23.32,24.38,24.17,24.47,7,32,8,0.257
3.92,3.58,3.27,2.16,24.38,24.17,24.47,44.18,6,32,8,0.356
3.58,3.27,2.16,1.91,24.17,24.47,44.18,45.69,5,32,8,0.148
3.27,2.16,1.91,2.16,24.47,44.18,45.69,44.79,4,32,8,0.049
2.16,1.91,2.16,2.73,44.18,45.69,44.79,43.22,3,32,8,0.049
1.91,2.16,2.73,3.3,45.69,44.79,43.22,41.88,2,32,8,0.099
2.16,2.73,3.3,3.55,44.79,43.22,41.88,40.68,1,32,8,0.138
2.73,3.3,3.55,3.28,43.22,41.88,40.68,39.58,0,32,8,0.247
3.3,3.55,3.28,2.75,41.88,40.68,39.58,40.63,1,32,8,0.178
3.55,3.28,2.75,2.34,40.68,39.58,40.63,48.62,2,32,8,0.148
3.28,2.75,2.34,2.46,39.58,40.63,48.62,64.36,3,32,8,0.109
2.75,2.34,2.46,2.99,40.63,48.62,64.36,77.6,4,32,8,0.049
2.34,2.46,2.99,3.5,48.62,64.36,77.6,85.97,5,32,8,0.059
2.46,2.99,3.5,2.25,64.36,77.6,85.97,61.48,6,32,8,0.03
2.99,3.5,2.25,2.55,77.6,85.97,61.48,57.8,7,32,8,0.03
3.5,2.25,2.55,3.02,85.97,61.48,57.8,55.18,8,32,8,0
2.25,2.55,3.02,3.57,61.48,57.8,55.18,54.29,9,32,8,0.03
2.55,3.02,3.57,4.06,57.8,55.18,54.29,56.31,10,32,8,0.069
3.02,3.57,4.06,4.39,55.18,54.29,56.31,62.45,11,32,8,0.217
3.57,4.06,4.39,4.61,54.29,56.31,62.45,73.14,12,32,8,0.356
4.06,4.39,4.61,4.78,56.31,62.45,73.14,84.13,11,32,8,0.425
4.39,4.61,4.78,4.73,62.45,73.14,84.13,91,10,32,8,0.375
4.61,4.78,4.73,4.23,73.14,84.13,91,90.86,9,32,8,0.277
4.78,4.73,4.23,3.58,84.13,91,90.86,83.93,8,32,8,0.227
4.73,4.23,3.58,3.22,91,90.86,83.93,72.69,7,32,8,0.069
4.23,3.58,3.22,4.94,90.86,83.93,72.69,93,6,33,8,0.109
3.58,3.22,4.94,5.7,83.93,72.69,93,98.37,5,33,8,0.306
3.22,4.94,5.7,5.78,72.69,93,98.37,101.94,4,33,8,0.188
4.94,5.7,5.78,5.39,93,98.37,101.94,104.96,3,33,8,0.316
5.7,5.78,5.39,4.78,98.37,101.94,104.96,107.55,2,33,8,0.652
5.78,5.39,4.78,4.25,101.94,104.96,107.55,109,1,33,8,0.474
5.39,4.78,4.25,3.99,104.96,107.55,109,108.16,0,33,8,0.217
4.78,4.25,3.99,3.95,107.55,109,108.16,105.48,1,33,8,0.296
4.25,3.99,3.95,3.99,109,108.16,105.48,102.16,2,33,8,0.425
3.99,3.95,3.99,4.01,108.16,105.48,102.16,99.17,3,33,8,0.464
3.95,3.99,4.01,4.1,105.48,102.16,99.17,97.46,4,33,8,0.514
3.99,4.01,4.1,4.43,102.16,99.17,97.46,98,5,33,8,0.474
4.01,4.1,4.43,5.82,99.17,97.46,98,100.98,6,33,8,0.356
4.1,4.43,5.82,6.64,97.46,98,100.98,101.18,7,33,8,0.198
4.43,5.82,6.64,7.01,98,100.98,101.18,100.48,8,33,8,0.128
5.82,6.64,7.01,7.05,100.98,101.18,100.48,99.09,9,33,8,0.217
6.64,7.01,7.05,6.88,101.18,100.48,99.09,97.02,10,33,8,0.326
7.01,7.05,6.88,6.66,100.48,99.09,97.02,94.3,11,33,8,0.375
7.05,6.88,6.66,6.48,99.09,97.02,94.3,91.12,12,33,8,0.415
6.88,6.66,6.48,6.25,97.02,94.3,91.12,87.68,11,33,8,0.415
6.66,6.48,6.25,5.82,94.3,91.12,87.68,83.88,10,33,8,0.316
6.48,6.25,5.82,5.12,91.12,87.68,83.88,79.65,9,33,8,0.326
6.25,5.82,5.12,4.35,87.68,83.88,79.65,77.47,8,33,8,0.385
5.82,5.12,4.35,3.79,83.88,79.65,77.47,83.14,7,33,8,0.405
5.12,4.35,3.79,3.95,79.65,77.47,83.14,96.4,6,33,8,0.306
4.35,3.79,3.95,3.92,77.47,83.14,96.4,107.55,5,33,8,0.336
3.79,3.95,3.92,3.74,83.14,96.4,107.55,111.27,4,33,8,0.682
3.95,3.92,3.74,3.38,96.4,107.55,111.27,109.03,3,33,8,0.603
3.92,3.74,3.38,2.94,107.55,111.27,109.03,101.32,2,33,8,0.484
3.74,3.38,2.94,2.55,111.27,109.03,101.32,88.71,1,33,8,0.395
3.38,2.94,2.55,2.32,109.03,101.32,88.71,73.3,0,33,8,0.366
2.94,2.55,2.32,2.36,101.32,88.71,73.3,59.17,1,33,8,0.247
2.55,2.32,2.36,2.69,88.71,73.3,59.17,51.76,2,33,8,0.158
2.32,2.36,2.69,3.26,73.3,59.17,51.76,51.8,3,33,8,0.306
2.36,2.69,3.26,3.92,59.17,51.76,51.8,54.57,4,33,8,0.455
2.69,3.26,3.92,4.44,51.76,51.8,54.57,57,5,33,8,0.435
3.26,3.92,4.44,3.6,51.8,54.57,57,74.9,6,33,8,0.395
3.92,4.44,3.6,3.66,54.57,57,74.9,80.24,7,33,8,0.346
4.44,3.6,3.66,4.13,57,74.9,80.24,83.2,8,33,8,0.158
3.6,3.66,4.13,4.79,74.9,80.24,83.2,84.24,9,33,8,0.059
3.66,4.13,4.79,5.42,80.24,83.2,84.24,84.71,10,33,8,0.128
4.13,4.79,5.42,5.77,83.2,84.24,84.71,85.63,11,33,8,0.425
4.79,5.42,5.77,5.68,84.24,84.71,85.63,87.56,12,33,8,0.534
5.42,5.77,5.68,5.22,84.71,85.63,87.56,89.67,11,33,8,0.613
5.77,5.68,5.22,4.5,85.63,87.56,89.67,90.33,10,33,8,0.385
5.68,5.22,4.5,3.66,87.56,89.67,90.33,87.39,9,33,8,0.415
5.22,4.5,3.66,2.87,89.67,90.33,87.39,82.16,8,33,8,0.287
4.5,3.66,2.87,2.28,90.33,87.39,82.16,81.04,7,33,8,0.099
3.66,2.87,2.28,2.05,87.39,82.16,81.04,108.74,6,33,8,0.079
2.87,2.28,2.05,2.07,82.16,81.04,108.74,126.3,5,33,8,0.069
2.28,2.05,2.07,2.08,81.04,108.74,126.3,140.81,4,33,8,0.059
2.05,2.07,2.08,2.06,108.74,126.3,140.81,153.61,3,33,8,0.02
2.07,2.08,2.06,2.01,126.3,140.81,153.61,165.14,2,33,8,0.04
2.08,2.06,2.01,1.96,140.81,153.61,165.14,175.15,1,33,8,0
2.06,2.01,1.96,1.89,153.61,165.14,175.15,182.82,0,33,8,0
2.01,1.96,1.89,1.82,165.14,175.15,182.82,186.83,1,33,8,0.01
1.96,1.89,1.82,1.76,175.15,182.82,186.83,185.28,2,33,8,0
1.89,1.82,1.76,1.75,182.82,186.83,185.28,177.63,3,33,8,0.01
1.82,1.76,1.75,1.79,186.83,185.28,177.63,169.5,4,33,8,0
1.76,1.75,1.79,1.75,185.28,177.63,169.5,166.91,5,33,8,0
1.75,1.79,1.75,2.07,177.63,169.5,166.91,164.32,6,33,8,0
1.79,1.75,2.07,2,169.5,166.91,164.32,168.06,7,33,8,0
1.75,2.07,2,1.71,166.91,164.32,168.06,161.42,8,33,8,0
2.07,2,1.71,1.39,164.32,168.06,161.42,142.05,9,33,8,0
2,1.71,1.39,1.35,168.06,161.42,142.05,113.45,10,33,8,0
1.71,1.39,1.35,1.58,161.42,142.05,113.45,93.83,11,33,8,0
1.39,1.35,1.58,1.78,142.05,113.45,93.83,87.21,12,33,8,0
1.35,1.58,1.78,1.79,113.45,93.83,87.21,84.62,11,33,8,0
1.58,1.78,1.79,1.61,93.83,87.21,84.62,78.27,10,33,8,0
1.78,1.79,1.61,1.35,87.21,84.62,78.27,58.94,9,33,8,0
1.79,1.61,1.35,1.37,84.62,78.27,58.94,30.72,8,33,8,0
1.61,1.35,1.37,1.68,78.27,58.94,30.72,15.09,7,33,8,0
1.35,1.37,1.68,2.05,58.94,30.72,15.09,52.84,6,33,8,0.02
1.37,1.68,2.05,2.22,30.72,15.09,52.84,49.4,5,33,8,0.049
1.68,2.05,2.22,2.37,15.09,52.84,49.4,45.58,4,33,8,0.03
2.05,2.22,2.37,2.5,52.84,49.4,45.58,42.45,3,33,8,0.059
2.22,2.37,2.5,2.58,49.4,45.58,42.45,41.64,2,33,8,0.069
2.37,2.5,2.58,2.58,45.58,42.45,41.64,44.94,1,33,8,0.079
2.5,2.58,2.58,2.53,42.45,41.64,44.94,53.67,0,33,8,0.109
2.58,2.58,2.53,2.54,41.64,44.94,53.67,64.92,1,33,8,0.069
2.58,2.53,2.54,2.62,44.94,53.67,64.92,73.84,2,33,8,0.04
2.53,2.54,2.62,2.69,53.67,64.92,73.84,77.43,3,33,8,0.03
2.54,2.62,2.69,2.73,64.92,73.84,77.43,77.42,4,33,8,0.01
2.62,2.69,2.73,2.76,73.84,77.43,77.42,76.23,5,33,8,0.01
2.69,2.73,2.76,3.16,77.43,77.42,76.23,78.9,6,33,8,0.02
2.73,2.76,3.16,3.6,77.42,76.23,78.9,80.9,7,33,8,0.02
2.76,3.16,3.6,4.07,76.23,78.9,80.9,82.83,8,33,8,0.02
3.16,3.6,4.07,4.54,78.9,80.9,82.83,84.64,9,33,8,0.069
3.6,4.07,4.54,4.9,80.9,82.83,84.64,86.67,10,33,8,0.148
4.07,4.54,4.9,5.08,82.83,84.64,86.67,89.38,11,33,8,0.208
4.54,4.9,5.08,5.02,84.64,86.67,89.38,93.08,12,33,8,0.247
4.9,5.08,5.02,4.8,86.67,89.38,93.08,96.85,11,33,8,0.247
5.08,5.02,4.8,4.46,89.38,93.08,96.85,99.04,10,33,8,0.277
5.02,4.8,4.46,4.04,93.08,96.85,99.04,98.41,9,33,8,0.257
4.8,4.46,4.04,3.37,96.85,99.04,98.41,98.35,8,33,8,0.217
4.46,4.04,3.37,2.3,99.04,98.41,98.35,108.45,7,33,8,0.296
4.04,3.37,2.3,2.44,98.41,98.35,108.45,75.04,6,33,8,0.247
3.37,2.3,2.44,2.18,98.35,108.45,75.04,98.69,5,33,8,0.326
2.3,2.44,2.18,1.86,108.45,75.04,98.69,134.84,4,33,8,0.277
2.44,2.18,1.86,2.21,75.04,98.69,134.84,177.62,3,33,8,0.267
2.18,1.86,2.21,3.08,98.69,134.84,177.62,201.97,2,33,8,0.128
1.86,2.21,3.08,3.67,134.84,177.62,201.97,213.36,1,33,8,0.109
2.21,3.08,3.67,3.54,177.62,201.97,213.36,219.52,0,33,8,0.158
3.08,3.67,3.54,3.05,201.97,213.36,219.52,226.32,1,33,8,0.138
3.67,3.54,3.05,2.81,213.36,219.52,226.32,237.29,2,33,8,0.079
3.54,3.05,2.81,3.27,219.52,226.32,237.29,248.54,3,33,8,0.069
3.05,2.81,3.27,4.03,226.32,237.29,248.54,255.91,4,33,8,0.128
2.81,3.27,4.03,4.49,237.29,248.54,255.91,262.24,5,33,8,0.237
3.27,4.03,4.49,3.98,248.54,255.91,262.24,278.13,6,33,8,0.287
4.03,4.49,3.98,3.64,255.91,262.24,278.13,287.95,7,33,8,0.247
4.49,3.98,3.64,3.36,262.24,278.13,287.95,294.22,8,33,8,0.158
3.98,3.64,3.36,3.11,278.13,287.95,294.22,297.2,9,33,8,0.079
3.64,3.36,3.11,2.98,287.95,294.22,297.2,297.65,10,33,8,0.119
3.36,3.11,2.98,3.1,294.22,297.2,297.65,296.95,11,33,8,0.089
3.11,2.98,3.1,3.54,297.2,297.65,296.95,296.46,12,33,8,0.109
2.98,3.1,3.54,4.14,297.65,296.95,296.46,295.72,11,33,8,0.217
3.1,3.54,4.14,4.65,296.95,296.46,295.72,294.05,10,33,8,0.257
3.54,4.14,4.65,4.91,296.46,295.72,294.05,291.19,9,33,8,0.296
4.14,4.65,4.91,4.93,295.72,294.05,291.19,288.36,8,33,8,0.316
4.65,4.91,4.93,4.77,294.05,291.19,288.36,287.2,7,33,8,0.306
4.91,4.93,4.77,4.62,291.19,288.36,287.2,295.52,6,33,8,0.316
4.93,4.77,4.62,4.44,288.36,287.2,295.52,296.92,5,33,8,0.375
4.77,4.62,4.44,4.21,287.2,295.52,296.92,297.39,4,33,8,0.237
4.62,4.44,4.21,3.93,295.52,296.92,297.39,297.89,3,33,8,0.336
4.44,4.21,3.93,3.56,296.92,297.39,297.89,300.33,2,33,8,0.464
4.21,3.93,3.56,3.09,297.39,297.89,300.33,308.04,1,33,8,0.534
3.93,3.56,3.09,2.71,297.89,300.33,308.04,325.58,0,33,8,0.366
3.56,3.09,2.71,2.82,300.33,308.04,325.58,348.17,1,33,8,0.306
3.09,2.71,2.82,3.46,308.04,325.58,348.17,2.14,2,33,8,0.198
2.71,2.82,3.46,4.27,325.58,348.17,2.14,5.08,3,33,8,0.178
2.82,3.46,4.27,4.94,348.17,2.14,5.08,3,4,33,8,0.128
3.46,4.27,4.94,5.25,2.14,5.08,3,359.27,5,33,8,0.128
4.27,4.94,5.25,4.12,5.08,3,359.27,19.94,6,33,8,0.119
4.94,5.25,4.12,4,3,359.27,19.94,20.92,7,33,8,0.138
5.25,4.12,4,3.81,359.27,19.94,20.92,22.74,8,33,8,0.158
4.12,4,3.81,3.59,19.94,20.92,22.74,24.48,9,33,8,0.138
4,3.81,3.59,3.38,20.92,22.74,24.48,23.51,10,33,8,0.069
3.81,3.59,3.38,3.28,22.74,24.48,23.51,16.38,11,33,8,0.069
3.59,3.38,3.28,3.46,24.48,23.51,16.38,2.66,12,33,8,0.059
3.38,3.28,3.46,3.85,23.51,16.38,2.66,349.73,11,33,8,0
3.28,3.46,3.85,4.03,16.38,2.66,349.73,341.37,10,33,8,0
3.46,3.85,4.03,3.6,2.66,349.73,341.37,336.85,9,33,8,0.079
3.85,4.03,3.6,2.76,349.73,341.37,336.85,332.4,8,33,8,0.148
4.03,3.6,2.76,1.95,341.37,336.85,332.4,321.8,7,33,8,0.138
3.6,2.76,1.95,1.84,336.85,332.4,321.8,197.55,6,33,8,0.158
2.76,1.95,1.84,2.48,332.4,321.8,197.55,196.13,5,33,8,0.168
1.95,1.84,2.48,2.77,321.8,197.55,196.13,190.79,4,33,8,0.148
1.84,2.48,2.77,2.88,197.55,196.13,190.79,182.7,3,33,8,0.099
2.48,2.77,2.88,2.99,196.13,190.79,182.7,172.88,2,33,8,0.059
2.77,2.88,2.99,3.24,190.79,182.7,172.88,163.69,1,33,8,0.04
2.88,2.99,3.24,3.68,182.7,172.88,163.69,157.76,0,33,8,0.02
2.99,3.24,3.68,4.22,172.88,163.69,157.76,155.79,1,33,8,0.04
3.24,3.68,4.22,4.79,163.69,157.76,155.79,157.4,2,33,8,0.03
3.68,4.22,4.79,5.34,157.76,155.79,157.4,161.62,3,33,8,0.02
4.22,4.79,5.34,5.85,155.79,157.4,161.62,165.82,4,33,8,0.099
4.79,5.34,5.85,6.23,157.4,161.62,165.82,167.87,5,33,8,0.109
5.34,5.85,6.23,6.26,161.62,165.82,167.87,158.45,6,33,8,0.208
5.85,6.23,6.26,6.86,165.82,167.87,158.45,155.43,7,33,8,0.247
6.23,6.26,6.86,7.02,167.87,158.45,155.43,155.8,8,33,8,0.267
6.26,6.86,7.02,6.89,158.45,155.43,155.8,158.51,9,33,8,0.227
6.86,7.02,6.89,6.71,155.43,155.8,158.51,162.74,10,33,8,0.227
7.02,6.89,6.71,6.72,155.8,158.51,162.74,167.12,11,33,8,0.277
6.89,6.71,6.72,7.04,158.51,162.74,167.12,170.28,12,33,8,0.395
6.71,6.72,7.04,7.43,162.74,167.12,170.28,172.99,11,33,8,0.415
6.72,7.04,7.43,7.6,167.12,170.28,172.99,176.83,10,33,8,0.415
7.04,7.43,7.6,7.4,170.28,172.99,176.83,183.07,9,33,8,0.455
7.43,7.6,7.4,7.05,172.99,176.83,183.07,190.07,8,33,8,0.435
7.6,7.4,7.05,6.7,176.83,183.07,190.07,194.42,7,33,8,0.346
7.4,7.05,6.7,5.96,183.07,190.07,194.42,182.6,6,34,8,0.296
7.05,6.7,5.96,6.01,190.07,194.42,182.6,181.82,5,34,8,0.316
6.7,5.96,6.01,5.98,194.42,182.6,181.82,182.84,4,34,8,0.375
5.96,6.01,5.98,5.89,182.6,181.82,182.84,185.04,3,34,8,0.375
6.01,5.98,5.89,5.73,181.82,182.84,185.04,187.5,2,34,8,0.356
5.98,5.89,5.73,5.49,182.84,185.04,187.5,189.16,1,34,8,0.296
5.89,5.73,5.49,5.17,185.04,187.5,189.16,189.21,0,34,8,0.247
5.73,5.49,5.17,4.85,187.5,189.16,189.21,188.44,1,34,8,0.128
5.49,5.17,4.85,4.62,189.16,189.21,188.44,188.37,2,34,8,0.059
5.17,4.85,4.62,4.58,189.21,188.44,188.37,190.24,3,34,8,0.099
4.85,4.62,4.58,4.73,188.44,188.37,190.24,192.91,4,34,8,0.079
4.62,4.58,4.73,5.05,188.37,190.24,192.91,194.65,5,34,8,0.128
4.58,4.73,5.05,6.17,190.24,192.91,194.65,186.07,6,34,8,0.158
4.73,5.05,6.17,6.56,192.91,194.65,186.07,186.88,7,34,8,0.089
5.05,6.17,6.56,6.67,194.65,186.07,186.88,189.03,8,34,8,0.148
6.17,6.56,6.67,6.59,186.07,186.88,189.03,192.32,9,34,8,0.237
6.56,6.67,6.59,6.41,186.88,189.03,192.32,196.58,10,34,8,0.287
6.67,6.59,6.41,6.26,189.03,192.32,196.58,201.49,11,34,8,0.296
6.59,6.41,6.26,6.2,192.32,196.58,201.49,206.5,12,34,8,0.247
6.41,6.26,6.2,6.09,196.58,201.49,206.5,211.62,11,34,8,0.217
6.26,6.2,6.09,5.77,201.49,206.5,211.62,217.6,10,34,8,0.178
6.2,6.09,5.77,5.18,206.5,211.62,217.6,225.7,9,34,8,0.188
6.09,5.77,5.18,4.61,211.62,217.6,225.7,235.68,8,34,8,0.128
5.77,5.18,4.61,4.34,217.6,225.7,235.68,244.23,7,34,8,0.099
5.18,4.61,4.34,4.34,225.7,235.68,244.23,244.48,6,34,8,0.296
4.61,4.34,4.34,4.56,235.68,244.23,244.48,250.72,5,34,8,0.395
4.34,4.34,4.56,4.49,244.23,244.48,250.72,252.35,4,34,8,0.198
4.34,4.56,4.49,4.19,244.48,250.72,252.35,250.73,3,34,8,0.128
4.56,4.49,4.19,3.77,250.72,252.35,250.73,246.7,2,34,8,0.188
4.49,4.19,3.77,3.31,252.35,250.73,246.7,241.26,1,34,8,0.158
4.19,3.77,3.31,2.9,250.73,246.7,241.26,235.75,0,34,8,0.178
3.77,3.31,2.9,2.65,246.7,241.26,235.75,230.35,1,34,8,0.158
3.31,2.9,2.65,2.66,241.26,235.75,230.35,225.56,2,34,8,0.119
2.9,2.65,2.66,2.99,235.75,230.35,225.56,222.72,3,34,8,0.128
2.65,2.66,2.99,3.46,230.35,225.56,222.72,223.19,4,34,8,0.128
2.66,2.99,3.46,3.83,225.56,222.72,223.19,227.3,5,34,8,0.168
2.99,3.46,3.83,4.08,222.72,223.19,227.3,226.93,6,34,8,0.178
3.46,3.83,4.08,3.84,223.19,227.3,226.93,232.63,7,34,8,0.178
3.83,4.08,3.84,3.68,227.3,226.93,232.63,244.41,8,34,8,0.128
4.08,3.84,3.68,3.77,226.93,232.63,244.41,258.99,9,34,8,0.168
3.84,3.68,3.77,4.11,232.63,244.41,258.99,270.86,10,34,8,0.306
3.68,3.77,4.11,4.49,244.41,258.99,270.86,276.66,11,34,8,0.277
3.77,4.11,4.49,4.71,258.99,270.86,276.66,276.2,12,34,8,0.237
4.11,4.49,4.71,4.66,270.86,276.66,276.2,272.47,11,34,8,0.227
4.49,4.71,4.66,4.27,276.66,276.2,272.47,268.07,10,34,8,0.168
4.71,4.66,4.27,3.52,276.2,272.47,268.07,264.57,9,34,8,0.148
4.66,4.27,3.52,2.66,272.47,268.07,264.57,260.44,8,34,8,0.148
4.27,3.52,2.66,2.08,268.07,264.57,260.44,252.84,7,34,8,0.109
3.52,2.66,2.08,1.67,264.57,260.44,252.84,252.15,6,34,8,0.069
2.66,2.08,1.67,2.05,260.44,252.84,252.15,254.52,5,34,8,0.059
2.08,1.67,2.05,2.4,252.84,252.15,254.52,260.87,4,34,8,0.059
1.67,2.05,2.4,2.7,252.15,254.52,260.87,267.64,3,34,8,0.04
2.05,2.4,2.7,2.8,254.52,260.87,267.64,272.78,2,34,8,0.03
2.4,2.7,2.8,2.52,260.87,267.64,272.78,275.12,1,34,8,0.01
2.7,2.8,2.52,1.74,267.64,272.78,275.12,271.99,0,34,8,0
2.8,2.52,1.74,0.79,272.78,275.12,271.99,247.87,1,34,8,0
2.52,1.74,0.79,0.78,275.12,271.99,247.87,163.09,2,34,8,0
1.74,0.79,0.78,1.49,271.99,247.87,163.09,143.34,3,34,8,0
0.79,0.78,1.49,2.02,247.87,163.09,143.34,139.87,4,34,8,0
0.78,1.49,2.02,2.35,163.09,143.34,139.87,137.17,5,34,8,0
1.49,2.02,2.35,2.85,143.34,139.87,137.17,145.08,6,34,8,0
2.02,2.35,2.85,3.39,139.87,137.17,145.08,134.34,7,34,8,0
2.35,2.85,3.39,3.74,137.17,145.08,134.34,129.18,8,34,8,0.01
2.85,3.39,3.74,3.9,145.08,134.34,129.18,127,9,34,8,0.03
3.39,3.74,3.9,3.99,134.34,129.18,127,127.53,10,34,8,0.02
3.74,3.9,3.99,4.14,129.18,127,127.53,131.03,11,34,8,0.049
3.9,3.99,4.14,4.46,127,127.53,131.03,136.67,12,34,8,0.109
3.99,4.14,4.46,4.88,127.53,131.03,136.67,141.38,11,34,8,0.198
4.14,4.46,4.88,5.15,131.03,136.67,141.38,142.98,10,34,8,0.336
4.46,4.88,5.15,5.11,136.67,141.38,142.98,140.9,9,34,8,0.346
4.88,5.15,5.11,4.72,141.38,142.98,140.9,138.29,8,34,8,0.237
5.15,5.11,4.72,3.96,142.98,140.9,138.29,140.2,7,34,8,0.178
5.11,4.72,3.96,3.15,140.9,138.29,140.2,136.95,6,34,8,0.138
4.72,3.96,3.15,2.94,138.29,140.2,136.95,148.5,5,34,8,0.296
3.96,3.15,2.94,3.23,140.2,136.95,148.5,162.46,4,34,8,0.099
3.15,2.94,3.23,3.9,136.95,148.5,162.46,172.52,3,34,8,0.02
2.94,3.23,3.9,4.62,148.5,162.46,172.52,177.47,2,34,8,0.049
3.23,3.9,4.62,5.08,162.46,172.52,177.47,178.43,1,34,8,0.346
3.9,4.62,5.08,5.08,172.52,177.47,178.43,176.05,0,34,8,0.563
4.62,5.08,5.08,4.83,177.47,178.43,176.05,171.39,1,34,8,0.613
5.08,5.08,4.83,4.59,178.43,176.05,171.39,166.09,2,34,8,0.474
5.08,4.83,4.59,4.55,176.05,171.39,166.09,162.46,3,34,8,0.395
4.83,4.59,4.55,4.62,171.39,166.09,162.46,160.97,4,34,8,0.435
4.59,4.55,4.62,4.73,166.09,162.46,160.97,161.11,5,34,8,0.346
4.55,4.62,4.73,4.58,162.46,160.97,161.11,165.35,6,34,8,0
4.62,4.73,4.58,4.58,160.97,161.11,165.35,165.38,7,34,8,0
4.73,4.58,4.58,4.58,161.11,165.35,165.38,163.6,8,34,8,0
4.58,4.58,4.58,4.58,165.35,165.38,163.6,160.92,9,34,8,0
4.58,4.58,4.58,4.56,165.38,163.6,160.92,158.21,10,34,8,0
4.58,4.58,4.56,4.49,163.6,160.92,158.21,156.26,11,34,8,0
4.58,4.56,4.49,4.35,160.92,158.21,156.26,155.99,12,34,8,0
4.56,4.49,4.35,4.07,158.21,156.26,155.99,158.83,11,34,8,0
4.49,4.35,4.07,3.65,156.26,155.99,158.83,167.38,10,34,8,0
4.35,4.07,3.65,3.25,155.99,158.83,167.38,185.02,9,34,8,0
4.07,3.65,3.25,3.2,158.83,167.38,185.02,207.26,8,34,8,0
3.65,3.25,3.2,3.38,167.38,185.02,207.26,224.29,7,34,8,0
3.25,3.2,3.38,3.12,185.02,207.26,224.29,232.2,6,34,8,0
3.2,3.38,3.12,3.04,207.26,224.29,232.2,238.23,5,34,8,0
3.38,3.12,3.04,2.91,224.29,232.2,238.23,244.01,4,34,8,0
3.12,3.04,2.91,2.77,232.2,238.23,244.01,250,3,34,8,0
3.04,2.91,2.77,2.66,238.23,244.01,250,256.87,2,34,8,0
2.91,2.77,2.66,2.66,244.01,250,256.87,264.83,1,34,8,0
2.77,2.66,2.66,2.8,250,256.87,264.83,272.99,0,34,8,0
2.66,2.66,2.8,2.96,256.87,264.83,272.99,279.92,1,34,8,0
2.66,2.8,2.96,2.96,264.83,272.99,279.92,285.72,2,34,8,0
2.8,2.96,2.96,2.65,272.99,279.92,285.72,291.89,3,34,8,0
2.96,2.96,2.65,2.08,279.92,285.72,291.89,302.38,4,34,8,0
2.96,2.65,2.08,1.49,285.72,291.89,302.38,327.38,5,34,8,0
2.65,2.08,1.49,1.06,291.89,302.38,327.38,32.66,6,34,8,0
2.08,1.49,1.06,1.49,302.38,327.38,32.66,65.41,7,34,8,0
1.49,1.06,1.49,1.88,327.38,32.66,65.41,70.32,8,34,8,0
1.06,1.49,1.88,2.08,32.66,65.41,70.32,65.84,9,34,8,0
1.49,1.88,2.08,2.27,65.41,70.32,65.84,57.62,10,34,8,0
1.88,2.08,2.27,2.59,70.32,65.84,57.62,50.25,11,34,8,0
2.08,2.27,2.59,3.06,65.84,57.62,50.25,46.59,12,34,8,0
2.27,2.59,3.06,3.47,57.62,50.25,46.59,44.49,11,34,8,0
2.59,3.06,3.47,3.54,50.25,46.59,44.49,41.26,10,34,8,0
3.06,3.47,3.54,3.17,46.59,44.49,41.26,34.18,9,34,8,0
3.47,3.54,3.17,2.66,44.49,41.26,34.18,21.78,8,34,8,0
3.54,3.17,2.66,2.38,41.26,34.18,21.78,6.62,7,34,8,0
3.17,2.66,2.38,2.72,34.18,21.78,6.62,6.22,6,34,8,0
2.66,2.38,2.72,2.73,21.78,6.62,6.22,7.41,5,34,8,0
2.38,2.72,2.73,2.72,6.62,6.22,7.41,9.76,4,34,8,0
2.72,2.73,2.72,2.7,6.22,7.41,9.76,13.1,3,34,8,0
2.73,2.72,2.7,2.71,7.41,9.76,13.1,17.26,2,34,8,0
